datetime,open,high,low,close,volume
2020-11-17 00:00:00,0.9995,0.9997,0.9989,0.9993,858784.88
2020-11-17 01:00:00,0.9993,0.9993,0.9991,0.9993,728930.29
2020-11-17 02:00:00,0.9992,0.9993,0.9989,0.9993,2260283.02
2020-11-17 03:00:00,0.9992,0.9994,0.999,0.9992,831271.71
2020-11-17 04:00:00,0.9991,0.9993,0.9989,0.9992,1352226.39
2020-11-17 05:00:00,0.9993,0.9993,0.9992,0.9993,668854.89
2020-11-17 06:00:00,0.9993,0.9996,0.9991,0.9995,474354.4
2020-11-17 07:00:00,0.9995,0.9996,0.9989,0.9995,1116979.26
2020-11-17 08:00:00,0.9996,0.9997,0.9993,0.9993,1109349.22
2020-11-17 09:00:00,0.9994,0.9999,0.9993,0.9998,1551208.16
2020-11-17 10:00:00,0.9998,0.9999,0.9993,0.9995,1878557.68
2020-11-17 11:00:00,0.9995,0.9996,0.9992,0.9995,1103731.02
2020-11-17 12:00:00,0.9994,1.0,0.9993,0.9996,2518644.68
2020-11-17 13:00:00,0.9996,0.9999,0.9991,0.9996,1253191.97
2020-11-17 14:00:00,0.9996,0.9997,0.999,0.9991,1383356.46
2020-11-17 15:00:00,0.9992,0.9993,0.9989,0.999,1551650.56
2020-11-17 16:00:00,0.999,0.9995,0.9988,0.9991,2810392.53
2020-11-17 17:00:00,0.9991,0.9993,0.9988,0.9993,2751566.43
2020-11-17 18:00:00,0.9993,0.9995,0.9988,0.999,1641502.74
2020-11-17 19:00:00,0.999,0.9996,0.9987,0.9991,2424491.74
2020-11-17 20:00:00,0.9992,0.9995,0.9991,0.9994,1379718.15
2020-11-17 21:00:00,0.9994,0.9997,0.9993,0.9993,1804252.72
2020-11-17 22:00:00,0.9993,0.9997,0.9987,0.999,1711344.2
2020-11-17 23:00:00,0.999,0.9992,0.9987,0.9991,1618167.05
2020-11-18 00:00:00,0.9991,0.9994,0.9988,0.9988,2408276.93
2020-11-18 01:00:00,0.9989,0.999,0.9986,0.9988,1881853.17
2020-11-18 02:00:00,0.9988,0.9994,0.9986,0.999,1865586.8
2020-11-18 03:00:00,0.9991,0.9994,0.9989,0.9989,1246755.0
2020-11-18 04:00:00,0.999,0.9993,0.9985,0.9989,2247547.35
2020-11-18 05:00:00,0.9989,0.9993,0.9985,0.9991,2293430.9
2020-11-18 06:00:00,0.9991,0.9992,0.9988,0.9991,1911403.66
2020-11-18 07:00:00,0.999,0.9993,0.9986,0.9988,1361484.37
2020-11-18 08:00:00,0.9988,0.9992,0.9988,0.9991,1380486.43
2020-11-18 09:00:00,0.999,0.9994,0.999,0.9992,1880831.11
2020-11-18 10:00:00,0.9992,0.9993,0.9991,0.9993,853741.93
2020-11-18 11:00:00,0.9993,0.9994,0.9992,0.9993,1173274.28
2020-11-18 12:00:00,0.9992,0.9994,0.9986,0.9992,2712632.2
2020-11-18 13:00:00,0.9992,0.9994,0.999,0.9992,1840282.72
2020-11-18 14:00:00,0.9992,0.9995,0.9991,0.9992,1267278.51
2020-11-18 15:00:00,0.9993,0.9996,0.9987,0.9991,3966445.27
2020-11-18 16:00:00,0.9991,0.9997,0.9989,0.9991,1919892.89
2020-11-18 17:00:00,0.9991,0.9996,0.9988,0.9994,1407947.27
2020-11-18 18:00:00,0.9993,0.9995,0.9991,0.9993,661289.92
2020-11-18 19:00:00,0.9993,0.9996,0.9991,0.9994,952957.65
2020-11-18 20:00:00,0.9993,0.9996,0.9991,0.9994,771337.98
2020-11-18 21:00:00,0.9994,0.9997,0.9991,0.9992,1556738.9
2020-11-18 22:00:00,0.9993,0.9993,0.999,0.9991,968575.2
2020-11-18 23:00:00,0.9991,0.9992,0.999,0.9992,542307.5
2020-11-19 00:00:00,0.9992,0.9994,0.9991,0.9993,428487.86
2020-11-19 01:00:00,0.9993,0.9995,0.999,0.9994,849467.79
2020-11-19 02:00:00,0.9993,0.9994,0.999,0.9991,501716.13
2020-11-19 03:00:00,0.9991,0.9992,0.9989,0.9992,994721.25
2020-11-19 04:00:00,0.9992,0.9992,0.9989,0.999,622718.31
2020-11-19 05:00:00,0.9991,0.9992,0.9989,0.999,796977.47
2020-11-19 06:00:00,0.9991,0.9992,0.9989,0.9991,702680.38
2020-11-19 07:00:00,0.9991,0.9992,0.9989,0.9991,931006.04
2020-11-19 08:00:00,0.999,0.9994,0.9989,0.9994,1002058.74
2020-11-19 09:00:00,0.9993,0.9994,0.9991,0.9993,603591.35
2020-11-19 10:00:00,0.9993,0.9995,0.9992,0.9994,859631.98
2020-11-19 11:00:00,0.9994,0.9996,0.9992,0.9995,653560.69
2020-11-19 12:00:00,0.9995,0.9998,0.9991,0.9993,912765.38
2020-11-19 13:00:00,0.9993,0.9996,0.9992,0.9995,1005727.71
2020-11-19 14:00:00,0.9995,0.9997,0.9992,0.9993,1816938.88
2020-11-19 15:00:00,0.9993,0.9994,0.9991,0.9991,1417039.56
2020-11-19 16:00:00,0.9992,0.9996,0.9991,0.9995,1264193.59
2020-11-19 17:00:00,0.9995,0.9996,0.9993,0.9995,918102.8
2020-11-19 18:00:00,0.9994,0.9995,0.9991,0.9993,1340453.99
2020-11-19 19:00:00,0.9993,0.9993,0.9991,0.9992,1120392.0
2020-11-19 20:00:00,0.9992,0.9993,0.9988,0.9991,1042054.86
2020-11-19 21:00:00,0.9992,0.9992,0.9989,0.9991,942122.14
2020-11-19 22:00:00,0.999,0.9991,0.9989,0.999,996018.37
2020-11-19 23:00:00,0.9991,0.9994,0.9986,0.999,1761900.91
2020-11-20 00:00:00,0.9989,0.9994,0.9989,0.9991,886320.43
2020-11-20 01:00:00,0.9992,0.9993,0.999,0.9992,552512.51
2020-11-20 02:00:00,0.9992,0.9994,0.9991,0.9992,1109260.11
2020-11-20 03:00:00,0.9992,0.9996,0.9988,0.9995,2091172.47
2020-11-20 04:00:00,0.9995,0.9997,0.9992,0.9995,2508769.93
2020-11-20 05:00:00,0.9995,0.9997,0.9992,0.9992,1393212.62
2020-11-20 06:00:00,0.9993,0.9995,0.9991,0.9992,706131.82
2020-11-20 07:00:00,0.9992,0.9995,0.9991,0.9992,2521815.99
2020-11-20 08:00:00,0.9992,0.9993,0.9989,0.9991,1495918.89
2020-11-20 09:00:00,0.9991,0.9994,0.999,0.999,1211138.3
2020-11-20 10:00:00,0.999,0.9991,0.9989,0.999,1580543.29
2020-11-20 11:00:00,0.9989,0.9991,0.9988,0.9991,1218226.41
2020-11-20 12:00:00,0.9991,0.9996,0.9988,0.9994,1363827.34
2020-11-20 13:00:00,0.9994,0.9996,0.9993,0.9993,1358259.48
2020-11-20 14:00:00,0.9993,0.9994,0.9989,0.9991,1811144.83
2020-11-20 15:00:00,0.9991,0.9991,0.9989,0.999,2186958.32
2020-11-20 16:00:00,0.9989,0.9991,0.9987,0.999,1748957.34
2020-11-20 17:00:00,0.999,0.9993,0.9989,0.9991,3000288.19
2020-11-20 18:00:00,0.999,0.9992,0.999,0.9992,1331231.21
2020-11-20 19:00:00,0.9992,0.9993,0.9989,0.9991,976892.87
2020-11-20 20:00:00,0.9991,0.9993,0.999,0.9992,956742.68
2020-11-20 21:00:00,0.9992,0.9992,0.9989,0.9991,1035299.49
2020-11-20 22:00:00,0.9991,0.9994,0.999,0.9992,1635044.16
2020-11-20 23:00:00,0.9992,0.9995,0.999,0.9993,947544.64
2020-11-21 00:00:00,0.9993,0.9994,0.9991,0.9991,1768960.79
2020-11-21 01:00:00,0.9992,0.9993,0.999,0.9992,1250508.28
2020-11-21 02:00:00,0.9992,0.9994,0.999,0.999,2351731.74
2020-11-21 03:00:00,0.999,0.9994,0.9988,0.9989,1908829.29
2020-11-21 04:00:00,0.999,0.9992,0.9989,0.9992,1109451.1
2020-11-21 05:00:00,0.9991,0.9993,0.999,0.9991,788285.12
2020-11-21 06:00:00,0.999,0.9992,0.999,0.999,948878.94
2020-11-21 07:00:00,0.9991,0.9993,0.999,0.9992,506496.86
2020-11-21 08:00:00,0.9991,0.9992,0.9987,0.999,1224135.8
2020-11-21 09:00:00,0.999,0.9991,0.9987,0.9989,1630559.29
2020-11-21 10:00:00,0.9988,0.999,0.9988,0.9989,748769.71
2020-11-21 11:00:00,0.9989,0.9991,0.9988,0.999,883370.92
2020-11-21 12:00:00,0.9991,0.9992,0.9989,0.9992,735517.72
2020-11-21 13:00:00,0.9991,0.9992,0.9987,0.9988,1802736.34
2020-11-21 14:00:00,0.9989,0.9994,0.9986,0.9989,2281596.3
2020-11-21 15:00:00,0.9989,0.9994,0.9988,0.9989,1490037.47
2020-11-21 16:00:00,0.9989,0.9991,0.9986,0.9987,2083183.99
2020-11-21 17:00:00,0.9988,0.9991,0.9984,0.999,1642298.67
2020-11-21 18:00:00,0.9991,0.9993,0.9989,0.999,854273.56
2020-11-21 19:00:00,0.9989,0.9994,0.9988,0.9992,1351764.44
2020-11-21 20:00:00,0.9992,0.9995,0.9991,0.9995,1530697.82
2020-11-21 21:00:00,0.9994,0.9999,0.9992,0.9995,2054216.75
2020-11-21 22:00:00,0.9994,0.9995,0.9991,0.9992,707482.99
2020-11-21 23:00:00,0.9993,0.9995,0.9991,0.9991,1055740.09
2020-11-22 00:00:00,0.9992,0.9995,0.9991,0.9993,2419006.86
2020-11-22 01:00:00,0.9993,0.9996,0.9991,0.9996,2438970.0
2020-11-22 02:00:00,0.9995,0.9997,0.9993,0.9993,1209064.69
2020-11-22 03:00:00,0.9993,0.9997,0.9991,0.9994,1065087.93
2020-11-22 04:00:00,0.9995,0.9996,0.9994,0.9996,322881.82
2020-11-22 05:00:00,0.9996,0.9996,0.9993,0.9995,672176.5
2020-11-22 06:00:00,0.9994,0.9996,0.9993,0.9995,1220425.75
2020-11-22 07:00:00,0.9994,0.9996,0.9993,0.9994,1262544.64
2020-11-22 08:00:00,0.9994,0.9997,0.9993,0.9995,1692300.9
2020-11-22 09:00:00,0.9996,0.9998,0.9993,0.9998,1880414.96
2020-11-22 10:00:00,0.9998,0.9999,0.9996,0.9998,1238248.11
2020-11-22 11:00:00,0.9998,0.9999,0.9994,0.9998,2238410.64
2020-11-22 12:00:00,0.9998,0.9999,0.9991,0.9995,2012870.93
2020-11-22 13:00:00,0.9995,0.9996,0.9992,0.9994,1708818.9
2020-11-22 14:00:00,0.9994,0.9996,0.9993,0.9994,793711.9
2020-11-22 15:00:00,0.9994,0.9994,0.9991,0.9992,792768.46
2020-11-22 16:00:00,0.9992,0.9995,0.9991,0.9993,1229667.63
2020-11-22 17:00:00,0.9993,0.9995,0.999,0.9991,668231.45
2020-11-22 18:00:00,0.9991,0.9994,0.999,0.9994,1101931.32
2020-11-22 19:00:00,0.9994,0.9994,0.9989,0.9992,1390016.44
2020-11-22 20:00:00,0.9992,0.9993,0.9989,0.999,619555.7
2020-11-22 21:00:00,0.999,0.9991,0.9989,0.9989,812180.54
2020-11-22 22:00:00,0.999,0.9991,0.9988,0.9989,1049234.66
2020-11-22 23:00:00,0.9989,0.999,0.9986,0.9988,1786572.39
2020-11-23 00:00:00,0.9987,0.9995,0.9986,0.9994,2247007.39
2020-11-23 01:00:00,0.9994,0.9996,0.999,0.9991,2353768.64
2020-11-23 02:00:00,0.9992,0.9994,0.9991,0.9992,1031600.44
2020-11-23 03:00:00,0.9993,0.9994,0.9991,0.9992,2025791.19
2020-11-23 04:00:00,0.9992,0.9993,0.9987,0.999,2311006.79
2020-11-23 05:00:00,0.999,0.9996,0.9989,0.999,1426435.42
2020-11-23 06:00:00,0.9989,0.9996,0.9989,0.9994,1137766.89
2020-11-23 07:00:00,0.9993,0.9994,0.999,0.9992,2119657.45
2020-11-23 08:00:00,0.9993,0.9993,0.999,0.9991,2361397.87
2020-11-23 09:00:00,0.9991,0.9993,0.9988,0.999,2020651.23
2020-11-23 10:00:00,0.999,0.9991,0.9987,0.999,1888963.17
2020-11-23 11:00:00,0.9989,0.9993,0.9989,0.999,1276271.05
2020-11-23 12:00:00,0.999,0.9993,0.9987,0.9992,1085098.76
2020-11-23 13:00:00,0.9992,0.9993,0.9985,0.9992,3262450.49
2020-11-23 14:00:00,0.9991,0.9995,0.9988,0.9991,3398129.51
2020-11-23 15:00:00,0.999,0.9995,0.9988,0.9991,2812924.73
2020-11-23 16:00:00,0.9991,0.9994,0.9989,0.9991,1682976.73
2020-11-23 17:00:00,0.9991,0.9994,0.9989,0.9994,1584423.23
2020-11-23 18:00:00,0.9994,0.9996,0.9992,0.9993,1319344.12
2020-11-23 19:00:00,0.9994,0.9995,0.9992,0.9995,726590.51
2020-11-23 20:00:00,0.9994,0.9995,0.999,0.9991,1569413.97
2020-11-23 21:00:00,0.9991,0.9996,0.9988,0.9993,2464617.13
2020-11-23 22:00:00,0.9994,0.9996,0.9989,0.9991,1575121.34
2020-11-23 23:00:00,0.9991,0.9991,0.9988,0.999,1406371.0
2020-11-24 00:00:00,0.999,0.9995,0.999,0.9994,2278075.32
2020-11-24 01:00:00,0.9994,0.9995,0.9988,0.999,2210534.21
2020-11-24 02:00:00,0.9989,0.999,0.9987,0.9988,1862548.98
2020-11-24 03:00:00,0.9989,0.9991,0.9986,0.9987,2863950.29
2020-11-24 04:00:00,0.9988,0.999,0.9986,0.9988,2673682.53
2020-11-24 05:00:00,0.9988,0.999,0.9983,0.9985,3172787.34
2020-11-24 06:00:00,0.9984,0.9991,0.9976,0.9987,5208094.31
2020-11-24 07:00:00,0.9987,0.9992,0.9986,0.9988,2306954.9
2020-11-24 08:00:00,0.9988,0.9991,0.9984,0.9989,2708841.71
2020-11-24 09:00:00,0.999,0.9994,0.9985,0.9992,4370007.69
2020-11-24 10:00:00,0.9992,0.9995,0.999,0.9992,3046526.58
2020-11-24 11:00:00,0.9993,0.9997,0.9991,0.9996,1916161.83
2020-11-24 12:00:00,0.9995,0.9997,0.9992,0.9993,2609385.04
2020-11-24 13:00:00,0.9994,0.9994,0.9985,0.9991,3968748.79
2020-11-24 14:00:00,0.999,0.999,0.9984,0.9987,4652230.42
2020-11-24 15:00:00,0.9985,0.9993,0.9984,0.9986,3747406.3
2020-11-24 16:00:00,0.9987,0.9993,0.9986,0.9992,2217018.28
2020-11-24 17:00:00,0.9992,0.9994,0.9988,0.9993,1775376.55
2020-11-24 18:00:00,0.9994,0.9995,0.9991,0.9991,1126026.71
2020-11-24 19:00:00,0.9992,0.9995,0.9984,0.9992,2784665.59
2020-11-24 20:00:00,0.9992,0.9995,0.9985,0.9994,1840370.45
2020-11-24 21:00:00,0.9994,0.9995,0.9985,0.9995,2057091.52
2020-11-24 22:00:00,0.9995,0.9996,0.9991,0.9993,1140219.91
2020-11-24 23:00:00,0.9993,0.9993,0.999,0.9991,839667.23
2020-11-25 00:00:00,0.9991,0.9997,0.9989,0.999,1375851.91
2020-11-25 01:00:00,0.999,0.9995,0.9989,0.9995,1329203.52
2020-11-25 02:00:00,0.9994,0.9996,0.9992,0.9995,1260305.39
2020-11-25 03:00:00,0.9994,0.9997,0.9992,0.9994,1118857.44
2020-11-25 04:00:00,0.9993,0.9997,0.9992,0.9994,1763158.28
2020-11-25 05:00:00,0.9994,0.9996,0.9991,0.9993,1230742.95
2020-11-25 06:00:00,0.9993,0.9997,0.9991,0.9994,1039690.08
2020-11-25 07:00:00,0.9994,0.9996,0.9988,0.9992,1687641.12
2020-11-25 08:00:00,0.9992,0.9994,0.9987,0.9992,1466134.41
2020-11-25 09:00:00,0.9991,0.9994,0.999,0.9994,1117691.32
2020-11-25 10:00:00,0.9993,0.9995,0.9989,0.9991,1742157.04
2020-11-25 11:00:00,0.9992,0.9995,0.999,0.9991,1752383.71
2020-11-25 12:00:00,0.9992,0.9997,0.999,0.9991,3007229.46
2020-11-25 13:00:00,0.999,0.9997,0.999,0.9993,3750421.59
2020-11-25 14:00:00,0.9994,0.9995,0.999,0.999,1400446.93
2020-11-25 15:00:00,0.999,0.9993,0.9989,0.9992,2031658.64
2020-11-25 16:00:00,0.9992,0.9995,0.9991,0.9995,1706442.77
2020-11-25 17:00:00,0.9994,0.9997,0.9991,0.9995,2495192.87
2020-11-25 18:00:00,0.9995,0.9997,0.9988,0.9996,1928179.56
2020-11-25 19:00:00,0.9997,0.9998,0.9995,0.9996,1711655.07
2020-11-25 20:00:00,0.9996,1.0,0.9991,0.9999,4029015.15
2020-11-25 21:00:00,0.9998,1.0,0.9997,1.0,1637264.13
2020-11-25 22:00:00,0.9999,1.0001,0.9993,0.9998,2737483.74
2020-11-25 23:00:00,0.9998,1.0002,0.9991,0.9998,3217366.08
2020-11-26 00:00:00,0.9998,1.0,0.9997,0.9997,2120868.65
2020-11-26 01:00:00,0.9997,0.9999,0.9992,0.9996,1777510.58
2020-11-26 02:00:00,0.9996,1.0,0.9994,0.9999,2475142.45
2020-11-26 03:00:00,0.9999,1.0001,0.9991,0.9995,4712423.96
2020-11-26 04:00:00,0.9995,1.0001,0.9993,0.9998,3804846.24
2020-11-26 05:00:00,0.9998,0.9999,0.9993,0.9998,2255977.25
2020-11-26 06:00:00,0.9998,0.9999,0.9992,0.9995,2623645.44
2020-11-26 07:00:00,0.9995,1.0002,0.9994,1.0001,3746537.35
2020-11-26 08:00:00,1.0,1.0006,0.9998,1.0003,8654346.9
2020-11-26 09:00:00,1.0005,1.0007,1.0,1.0002,6753873.03
2020-11-26 10:00:00,1.0003,1.0003,0.9995,0.9998,3595262.31
2020-11-26 11:00:00,0.9998,1.0004,0.9994,0.9998,3675766.13
2020-11-26 12:00:00,0.9998,1.0,0.9987,0.9996,3951635.48
2020-11-26 13:00:00,0.9996,0.9999,0.9994,0.9995,2818727.17
2020-11-26 14:00:00,0.9995,1.0003,0.9994,1.0,1972461.9
2020-11-26 15:00:00,1.0,1.0002,0.9996,0.9998,2527978.39
2020-11-26 16:00:00,0.9998,0.9999,0.9996,0.9998,2050799.69
2020-11-26 17:00:00,0.9998,1.0007,0.9994,0.9998,5107380.97
2020-11-26 18:00:00,0.9998,0.9998,0.9994,0.9995,3941475.05
2020-11-26 19:00:00,0.9996,0.9998,0.9994,0.9995,2460261.05
2020-11-26 20:00:00,0.9996,0.9998,0.9985,0.9994,4090186.0
2020-11-26 21:00:00,0.9994,0.9995,0.9992,0.9993,2545724.28
